mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
1000::CHR17:4731431-4733312(MSTRG.12339.4)	1881	216	0.5349	0.0293146077308	0.0295041108599266
1000::CHR17:4734286-4739889(MSTRG.12341.3)	5603	453	0.8425	0.117328605061	0.633809617315331
1000::CHR17:4937317-4940030(MSTRG.12346.2)	2713	318	0.7526	0.114886232587	0.244526878464671
1000::CHR17:4940120-4944601(MSTRG.12347.5)	4481	435	0.5228	-0.0723926106523	0.136507514944564
1000::CHR17:4940268-4945172(MSTRG.12347.8)	4904	681	0.5427	-0.0471403526757	0.751427424969569
1000::CHR17:4833400-4895789(MSTRG.12348.3)	62389	675	0.7869	-0.0311969247295	0.236075877730884
1000::CHR17:4852422-4895789(MSTRG.12348.9)	43367	675	0.7869	-0.0311969247295	0.467218434627893
1000::CHR17:4894544-4895789(MSTRG.12348.14)	1245	297	1.017	-0.032708706071	0.219825089499416
1000::CHR17:4896205-4897805(MSTRG.12348.17)	1600	411	0.9952	0.119313021066	0.697753164155758
1000::CHR17:4926498-4933849(MSTRG.12353.1)	7351	1245	1.1675	0.291639591896	0.99998978453151
1000::CHR17:4945652-4949902(MSTRG.12355.1)	4250	291	0.7528	0.0339214543042	0.118679701746148
1000::CHR17:4945667-4949607(MSTRG.12355.3)	3940	291	0.7528	0.0339214543042	0.120469128089724
1000::CHR17:4945771-4946835(MSTRG.12356.1)	1064	150	1.044	-0.105074697713	0.0374192173884029
1000::CHR17:4950190-4957118(MSTRG.12357.4)	6928	438	0.7886	0.269492104536	0.739947217969904
1000::CHR17:4950190-4957118(MSTRG.12357.5)	6928	438	0.7886	0.269492104536	0.739947217969904
1000::CHR17:4951119-4957118(MSTRG.12357.9)	5999	438	0.7886	0.269492104536	0.749628605085585
1000::CHR17:4951141-4957127(MSTRG.12357.17)	5986	438	0.7886	0.269492104536	0.74976236478704
1000::CHR17:4955685-4955987(MSTRG.12358.1)	302	207	0.8485	-0.178137752033	0.0244771131494788
1000::CHR17:4968139-4987672(MSTRG.12361.7)	19533	666	0.6439	0.0790078550484	0.777412613727317
1000::CHR17:4986466-4990607(MSTRG.12366.1)	4141	705	0.7155	0.0666105758332	0.937175564299551
1000::CHR17:4987689-4992182(MSTRG.12366.3)	4493	252	0.6755	-0.141329882129	0.0222137132376297
1000::CHR17:4997980-5002109(MSTRG.12368.3)	4129	375	0.7315	0.182232907426	0.442255882425816
1000::CHR17:5105754-5111841(MSTRG.12371.5)	6087	393	0.8592	0.0731428963634	0.411013948066835
1000::CHR17:5474452-5486175(MSTRG.12378.3)	11723	213	0.6812	-0.116964197539	0.0115456959652415
1000::CHR17:5486396-5490737(MSTRG.12379.3)	4341	618	1.1152	0.196871175825	0.979895677516897
1000::CHR17:6444455-6450595(MSTRG.12380.6)	6140	705	0.9819	0.109959798621	0.97756186965215
1000::CHR17:6444455-6449938(MSTRG.12380.7)	5483	705	0.9819	0.109959798621	0.978338600460112
1000::CHR17:5282284-5336689(MSTRG.12385.2)	54405	390	0.4563	-0.232816330033	0.00185468110140793
1000::CHR17:5282322-5385752(MSTRG.12385.4)	103430	507	0.716	0.0671453028144	0.00702078140396372
1000::CHR17:5282401-5361629(MSTRG.12385.6)	79228	390	0.4563	-0.232816330033	0.000476168297400413
1000::CHR17:5360963-5420143(MSTRG.12386.2)	59180	630	0.7315	0.17372978936	0.389542745583179
1000::CHR17:5408737-5419561(MSTRG.12386.33)	10824	336	0.706	-0.148958302654	0.0417626009603629
1000::CHR17:5420167-5428309(MSTRG.12388.10)	8142	324	0.4389	-0.293119772062	0.00727621834154504
1000::CHR17:5428074-5439155(MSTRG.12389.2)	11081	426	0.961	0.197481471905	0.698683743862647
1000::CHR17:7036097-7041031(MSTRG.12390.2)	4934	909	0.8761	0.145500938498	0.997461660516011
1000::CHR17:6996322-7012474(MSTRG.12401.10)	16152	483	0.6494	-0.0347609097014	0.217081623145823
1000::CHR17:7012417-7017375(MSTRG.12406.1)	4958	375	0.9632	0.33067870341	0.805659975123449
1000::CHR17:7012660-7017375(MSTRG.12406.12)	4715	375	0.9632	0.33067870341	0.80773764796623
1000::CHR17:7404616-7419860(MSTRG.12407.1)	15244	543	1.2006	0.515400334909	0.990778111872862
1000::CHR17:7405018-7419833(MSTRG.12407.3)	14815	543	1.2006	0.515400334909	0.990990571870695
1000::CHR17:7389735-7394508(MSTRG.12409.9)	4773	660	0.651	0.0582277932574	0.868893432033892
1000::CHR17:7307628-7319846(MSTRG.12415.6)	12218	735	0.6476	0.0385089059174	0.899411005907039
1000::CHR17:7307631-7345672(MSTRG.12415.8)	38041	840	0.8416	0.0558762554904	0.938407868514506
1000::CHR17:7307631-7319406(MSTRG.12415.9)	11775	735	0.6476	0.0385089059174	0.901587344585364
1000::CHR17:7307631-7338863(MSTRG.12415.10)	31232	840	0.8416	0.0558762554904	0.956768692852898
1000::CHR17:7307873-7311615(MSTRG.12415.12)	3742	708	0.3935	-0.14534791829	0.589465550009053
1000::CHR17:7315628-7329266(MSTRG.12416.19)	13638	840	0.8416	0.0558762554904	0.98307174909394
1000::CHR17:7317207-7329239(MSTRG.12416.25)	12032	840	0.8416	0.0558762554904	0.984476534219939
1000::CHR17:7189890-7217188(MSTRG.12420.2)	27298	669	0.8767	-0.105188770669	0.632555382364039
1000::CHR17:7190612-7217188(MSTRG.12420.12)	26576	669	0.8767	-0.105188770669	0.641707604150246
1000::CHR17:7214401-7251961(MSTRG.12422.1)	37560	681	0.9761	0.0351461910389	0.787347497156328
1000::CHR17:7220192-7225213(MSTRG.12423.17)	5021	330	0.6932	0.0232331775876	0.132244940498487
1000::CHR17:7226137-7234223(MSTRG.12425.3)	8086	552	0.8996	0.0574099893769	0.794664306937653
1000::CHR17:7226137-7230779(MSTRG.12425.4)	4642	552	0.8996	0.0574099893769	0.823771614239263
1000::CHR17:7243919-7244223(MSTRG.12428.1)	304	192	1.0176	-0.240654671619	0.0253421977443848
1000::CHR17:7250934-7259897(MSTRG.12429.1)	8963	678	0.6455	0.186123844572	0.93213749867294
1000::CHR17:7843550-7854796(MSTRG.12430.5)	11246	1350	1.074	0.42400489502	0.999997584661912
1000::CHR17:7635278-7687538(MSTRG.12433.1)	52260	573	0.4311	0.100972533474	0.101146641400839
1000::CHR17:7665368-7687490(MSTRG.12433.3)	22122	525	0.5254	0.139120247114	0.374607722800051
1000::CHR17:7665369-7687481(MSTRG.12433.4)	22112	516	0.554	0.152991219807	0.394155040040628
1000::CHR17:7665369-7687523(MSTRG.12433.5)	22154	558	0.4311	0.105831938569	0.33802070809946
1000::CHR17:7688478-7703478(MSTRG.12435.12)	15000	435	1.2234	0.225837586018	0.858568914469089
1000::CHR17:7856685-7885209(MSTRG.12436.1)	28524	402	1.1988	0.589204584538	0.943370503050853
1000::CHR17:7884057-7884647(MSTRG.12438.1)	590	222	0.7499	-0.336949583663	0.0078698584932157
1000::CHR17:7885591-7911750(MSTRG.12439.3)	26159	636	0.6163	-0.0813118028888	0.373717627567033
1000::CHR17:7886738-7911750(MSTRG.12439.5)	25012	636	0.6163	-0.0813118028888	0.388550466105028
1000::CHR17:7894554-7912760(MSTRG.12439.15)	18206	636	0.6163	-0.0813118028888	0.479953829885589
1000::CHR17:7903848-7911750(MSTRG.12439.18)	7902	426	0.7681	0.0945293673716	0.431838421672746
1000::CHR17:7933117-7949576(MSTRG.12443.8)	16459	492	0.7597	0.0116431951137	0.368866604841755
1000::CHR17:7937203-7949578(MSTRG.12443.12)	12375	492	0.7597	0.0116431951137	0.422345746344737
1000::CHR17:8159209-8162948(MSTRG.12447.23)	3739	528	0.9512	0.167639961957	0.897513532847623
1000::CHR17:8204859-8210559(MSTRG.12448.4)	5700	420	0.5548	-0.0438120485174	0.142397541532486
1000::CHR17:8204871-8210224(MSTRG.12448.6)	5353	420	0.5548	-0.0438120485174	0.144736907445406
1000::CHR17:8206538-8210600(MSTRG.12448.14)	4062	420	0.5548	-0.0438120485174	0.153721719658446
1000::CHR17:8206538-8210224(MSTRG.12448.15)	3686	420	0.5548	-0.0438120485174	0.156422944445025
1000::CHR17:8206538-8210559(MSTRG.12448.16)	4021	420	0.5548	-0.0438120485174	0.154014403457661
1000::CHR17:8206538-8210224(MSTRG.12448.17)	3686	420	0.5548	-0.0438120485174	0.156422944445025
1000::CHR17:8206538-8210224(MSTRG.12448.18)	3686	420	0.5548	-0.0438120485174	0.156422944445025
1000::CHR17:7513786-7514273(MSTRG.12452.1)	487	51	0.805	-0.150940285908	0.00438317887341089
1000::CHR17:7564781-7571890(MSTRG.12456.4)	7109	531	0.6243	-0.183600867006	0.224501001986029
1000::CHR17:7578585-7578920(MSTRG.12457.1)	335	129	0.6346	-0.23673950854	0.00349592463465086
1000::CHR17:7591442-7594332(MSTRG.12461.2)	2890	405	0.7693	0.0118923500168	0.3247972815228
1000::CHR17:8288169-8295400(MSTRG.12464.3)	7231	498	0.9934	0.173375744332	0.860933977472834
1000::CHR17:8224384-8224601(MSTRG.12469.1)	217	24	0.6646	-0.213895197035	0.00138749731913995
1000::CHR17:8266272-8270486(MSTRG.12471.12)	4214	354	0.6781	0.185434786384	0.346091237050699
1000::CHR17:8266272-8270486(MSTRG.12471.13)	4214	354	0.6781	0.185434786384	0.346091237050699
1000::CHR17:9244666-9575820(MSTRG.12472.1)	331154	519	0.7828	-0.0662679232597	1.71152370972321e-08
1000::CHR17:9244708-9568458(MSTRG.12472.3)	323750	519	0.7828	-0.0662679232597	2.56858407881756e-08
1000::CHR17:9244933-9569942(MSTRG.12472.4)	325009	519	0.7828	-0.0662679232597	2.3972499539464e-08
1000::CHR17:9244933-9568458(MSTRG.12472.5)	323525	519	0.7828	-0.0662679232597	2.60046907494275e-08
1000::CHR17:9244989-9576591(MSTRG.12472.6)	331602	519	0.7828	-0.0662679232597	1.66999330927231e-08
1000::CHR17:9245578-9568458(MSTRG.12472.7)	322880	519	0.7828	-0.0662679232597	2.69408334693562e-08
1000::CHR17:9836217-9892917(MSTRG.12478.4)	56700	435	0.6479	-0.199390006369	0.00638591341079433
1000::CHR17:9836267-9894022(MSTRG.12478.5)	57755	435	0.6479	-0.199390006369	0.00602915293483567
1000::CHR17:9644726-9729687(MSTRG.12483.2)	84961	984	0.6286	0.23616219402	0.893003093148982
1000::CHR17:8435914-8467658(MSTRG.12485.10)	31744	447	0.4197	-0.256200659028	0.0092300490363133
1000::CHR17:8435927-8468162(MSTRG.12485.13)	32235	447	0.4197	-0.256200659028	0.00898707479750506
1000::CHR17:8520924-8630761(MSTRG.12486.21)	109837	411	0.5305	-0.127995092094	0.00027436270006009
1000::CHR17:8520924-8630769(MSTRG.12486.22)	109845	411	0.5305	-0.127995092094	0.000274242410189886
1000::CHR17:10641287-10697527(MSTRG.12490.4)	56240	546	0.8947	-0.101095937487	0.0884307765690232
1000::CHR17:10671111-10697533(MSTRG.12490.7)	26422	468	0.8196	-0.127740891159	0.120128972758046
1000::CHR17:10697594-10713064(MSTRG.12493.1)	15470	618	0.9083	0.0877907178766	0.870020981011337
1000::CHR17:14028741-14069475(MSTRG.12515.18)	40734	399	0.5865	-0.203704477801	0.00806265418940209
1000::CHR17:12992391-13018018(MSTRG.12538.2)	25627	621	0.9789	0.042587710112	0.79361453912587
1000::CHR17:12994430-13017628(MSTRG.12538.10)	23198	498	0.5697	-0.18988022484	0.0619587436564088
1000::CHR17:15435772-15563483(MSTRG.12539.1)	127711	741	0.4354	-0.0687474833692	0.00424755409222157
1000::CHR17:15435773-15563472(MSTRG.12539.2)	127699	741	0.4354	-0.0687474833692	0.00425033791500565
1000::CHR17:15538033-15563468(MSTRG.12539.18)	25435	336	0.7529	-0.106850832769	0.0288312007985727
1000::CHR17:15605224-15684311(MSTRG.12546.9)	79087	513	0.8263	0.0364741048538	0.0337041520502124
1000::CHR17:15612536-15642964(MSTRG.12546.11)	30428	513	0.8263	0.0364741048538	0.334519566989245
1000::CHR17:15627966-15680930(MSTRG.12546.15)	52964	513	0.8263	0.0364741048538	0.127472719919732
1000::CHR17:15628696-15651846(MSTRG.12546.20)	23150	513	0.8263	0.0364741048538	0.428309469399198
1000::CHR17:15699745-15720452(MSTRG.12551.19)	20707	1428	0.8136	-0.00700331266708	0.999943116028539
1000::CHR17:16383199-16384917(MSTRG.12555.1)	1718	123	0.9966	-0.286366747995	0.0077761276301747
1000::CHR17:16553110-16569198(MSTRG.12556.3)	16088	309	0.6046	0.261547029403	0.170472741225503
1000::CHR17:17443456-17446130(MSTRG.12572.1)	2674	324	0.695	-0.0143976434746	0.114879417141376
1000::CHR17:17254887-17281239(MSTRG.12577.8)	26352	384	0.6589	0.0467817495384	0.0815061813245949
1000::CHR17:17042545-17185554(MSTRG.12580.2)	143009	3327	1.2184	0.453771770741	0.999999999999583
1000::CHR17:17042849-17185554(MSTRG.12580.7)	142705	3327	1.2184	0.453771770741	0.99999999999959
1000::CHR17:17042849-17185554(MSTRG.12580.8)	142705	3327	1.2184	0.453771770741	0.99999999999959
1000::CHR17:17042849-17185560(MSTRG.12580.9)	142711	3327	1.2184	0.453771770741	0.99999999999959
1000::CHR17:17042849-17185560(MSTRG.12580.10)	142711	3327	1.2184	0.453771770741	0.99999999999959
1000::CHR17:17177252-17185554(MSTRG.12580.23)	8302	285	0.6235	0.0627942181834	0.071438001022686
1000::CHR17:17179558-17192431(MSTRG.12580.25)	12873	408	0.5186	-0.0801189746514	0.0648770275498091
1000::CHR17:17221588-17237188(MSTRG.12587.7)	15600	558	0.9033	0.0711246073412	0.7510793037302
1000::CHR17:15976569-15999684(MSTRG.12589.5)	23115	411	0.9128	0.16968083401	0.420316432570374
1000::CHR17:15976569-15999588(MSTRG.12589.6)	23019	411	0.9128	0.16968083401	0.421599496081449
1000::CHR17:15999824-16028786(MSTRG.12590.3)	28962	453	0.9097	0.269977309125	0.604859710374401
1000::CHR17:15999989-16028786(MSTRG.12590.8)	28797	453	0.9097	0.269977309125	0.607019957873401
1000::CHR17:16029065-16194613(MSTRG.12592.1)	165548	657	0.4941	-0.929390322426	1.38217298192861e-06
1000::CHR17:16031404-16194613(MSTRG.12592.6)	163209	657	0.4941	-0.929390322426	1.57130589704778e-06
1000::CHR17:16032433-16194613(MSTRG.12592.12)	162180	657	0.4941	-0.929390322426	1.66250973459068e-06
1000::CHR17:16040445-16215537(MSTRG.12592.17)	175092	657	0.4941	-0.929390322426	8.19015501733693e-07
1000::CHR17:16040445-16215548(MSTRG.12592.18)	175103	657	0.4941	-0.929390322426	8.18521666747547e-07
1000::CHR17:16040445-16215529(MSTRG.12592.19)	175084	657	0.4941	-0.929390322426	8.19374841578375e-07
1000::CHR17:16040445-16218185(MSTRG.12592.20)	177740	657	0.4941	-0.929390322426	7.08329866374071e-07
1000::CHR17:16040445-16080513(MSTRG.12592.21)	40068	468	0.9328	0.128829706172	0.311680125005089
1000::CHR17:16089051-16194613(MSTRG.12592.27)	105562	657	0.4941	-0.929390322426	3.70671167310812e-05
1000::CHR17:16217191-16314297(MSTRG.12598.1)	97106	636	0.4848	0.0106597898683	0.0133656792227845
1000::CHR17:16217210-16326411(MSTRG.12598.4)	109201	636	0.4848	0.0106597898683	0.00693101674788417
1000::CHR17:16289631-16382717(MSTRG.12600.1)	93086	690	1.3174	0.673829733836	0.968242881050612
1000::CHR17:16289631-16382717(MSTRG.12600.2)	93086	690	1.3174	0.673829733836	0.968242881050612
1000::CHR17:16303145-16382717(MSTRG.12600.3)	79572	690	1.3174	0.673829733836	0.984607397388536
1000::CHR17:16321727-16382717(MSTRG.12600.4)	60990	690	1.3174	0.673829733836	0.994388058213793
1000::CHR17:16324055-16382717(MSTRG.12600.5)	58662	690	1.3174	0.673829733836	0.995057247738546
1000::CHR17:16337101-16382717(MSTRG.12600.6)	45616	690	1.3174	0.673829733836	0.997576719382449
1000::CHR17:16364906-16382717(MSTRG.12600.7)	17811	690	1.3174	0.673829733836	0.999471421488416
1000::CHR17:16381910-16382669(MSTRG.12600.8)	759	462	1.3174	0.682678392482	0.997484205434552
1000::CHR17:16342537-16353445(MSTRG.12601.3)	10908	600	0.6963	0.0172570980404	0.688064571319487
1000::CHR17:16381091-16382739(MSTRG.12602.3)	1648	690	1.3174	0.673829733836	0.999782050333152
1000::CHR17:17681729-17811396(MSTRG.12610.2)	129667	5649	0.88	0.42821854816	1
1000::CHR17:17685951-17810689(MSTRG.12610.5)	124738	5649	0.88	0.42821854816	1
1000::CHR17:17686034-17811451(MSTRG.12610.6)	125417	5649	0.88	0.42821854816	1
1000::CHR17:18253357-18258697(MSTRG.12628.24)	5340	663	0.8093	0.000307962628169	0.889721306541809
1000::CHR17:18315293-18328055(MSTRG.12629.1)	12762	2364	1.0351	0.354715046667	0.999999999945913
1000::CHR17:18327873-18363451(MSTRG.12630.2)	35578	420	0.5844	-0.204266063796	0.0133156537236582
1000::CHR17:18327894-18363501(MSTRG.12630.5)	35607	420	0.5844	-0.204266063796	0.0132947785045282
1000::CHR17:18273921-18283415(MSTRG.12631.4)	9494	735	0.797	-0.0366480416584	0.916750383308814
1000::CHR17:19070558-19070838(MSTRG.12636.1)	280	105	0.5528	-0.153306399816	0.00335537566958222
1000::CHR17:18664411-18682262(MSTRG.12642.13)	17851	543	1.1366	0.488083536563	0.984443239512236
1000::CHR17:18650195-18652632(MSTRG.12643.1)	2437	1104	1.1001	0.134894732111	0.999876611086026
1000::CHR17:19196609-19196916(MSTRG.12645.1)	307	105	0.5528	-0.153306399816	0.00335042852808223
1000::CHR17:18968789-19003780(MSTRG.12648.1)	34991	666	0.7179	0.0412403329464	0.605629211216626
1000::CHR17:18856310-18877845(MSTRG.12652.6)	21535	345	0.6463	-0.170089773877	0.0188219642332722
1000::CHR17:18856310-18930734(MSTRG.12652.7)	74424	462	0.4745	-0.366468211663	0.000656042478313549
1000::CHR17:18858186-18930935(MSTRG.12652.24)	72749	462	0.4745	-0.366468211663	0.000719103161642689
1000::CHR17:19446114-19446864(MSTRG.12660.2)	750	294	1.3074	0.184640635597	0.740176458004921
1000::CHR17:19737989-19748943(MSTRG.12663.7)	10954	492	0.7445	0.174338749091	0.668109846964195
1000::CHR17:19739508-19748293(MSTRG.12663.9)	8785	492	0.7445	0.174338749091	0.693934319296104
1000::CHR17:19737995-19743456(MSTRG.12664.1)	5461	360	0.6002	-0.134906892935	0.0546829028891136
1000::CHR17:19741092-19742159(MSTRG.12665.1)	1067	183	0.7319	0.165119354096	0.0899169221196019
1000::CHR17:19215631-19222527(MSTRG.12669.2)	6896	420	0.7617	0.00601968840013	0.300381044855396
1000::CHR17:19237397-19335194(MSTRG.12669.15)	97797	603	1.2564	0.618236708671	0.837274166922584
1000::CHR17:19334613-19362710(MSTRG.12671.2)	28097	675	0.4597	-0.012493885022	0.423490754750389
1000::CHR17:19377753-19381113(MSTRG.12674.2)	3360	657	1.1712	0.359293107576	0.996147941692542
1000::CHR17:19377753-19383544(MSTRG.12674.3)	5791	1356	1.0131	0.322909199951	0.999996184714272
1000::CHR17:21168723-21191418(MSTRG.12680.8)	22695	585	0.9503	0.0151338869027	0.698395670642721
1000::CHR17:19533853-19577937(MSTRG.12685.4)	44084	585	0.667	0.0228115438609	0.220439093411645
1000::CHR17:19533860-19577640(MSTRG.12685.6)	43780	585	0.667	0.0228115438609	0.223316882915134
1000::CHR17:19636670-19677595(MSTRG.12698.1)	40925	648	0.6575	0.0546036417124	0.444013290160513
1000::CHR17:19654906-19675747(MSTRG.12698.29)	20841	372	0.4628	-0.249060533921	0.00878942693269719
1000::CHR17:19648828-19649085(MSTRG.12699.1)	257	174	1.2258	-0.0418914717963	0.12735298478786
1000::CHR17:28041721-28205700(MSTRG.12745.1)	163979	462	1.3477	0.0668102854441	0.00135889727322447
1000::CHR17:28041734-28223735(MSTRG.12745.2)	182001	609	0.6146	-0.193354451347	4.32204420878383e-05
1000::CHR17:28041909-28223098(MSTRG.12745.4)	181189	609	0.6146	-0.193354451347	4.51881375887961e-05
1000::CHR17:28042839-28205948(MSTRG.12745.6)	163109	462	1.3477	0.0668102854441	0.00142519744427338
1000::CHR17:27456730-27626435(MSTRG.12751.2)	169705	672	0.5168	-0.00677024188186	0.000379982725488288
1000::CHR17:27592558-27640777(MSTRG.12751.15)	48219	483	0.853	0.0642655773174	0.149533339333031
1000::CHR17:28286187-28328685(MSTRG.12760.1)	42498	585	0.4931	-0.193093139466	0.0436976853983181
1000::CHR17:28311610-28328685(MSTRG.12760.2)	17075	585	0.4931	-0.193093139466	0.155538825438805
1000::CHR17:28319200-28346977(MSTRG.12760.3)	27777	585	0.4931	-0.193093139466	0.092910225511926
1000::CHR17:28319202-28354344(MSTRG.12760.5)	35142	585	0.4931	-0.193093139466	0.0640175131609605
1000::CHR17:28319206-28339198(MSTRG.12760.7)	19992	585	0.4931	-0.193093139466	0.135668001516114
1000::CHR17:28319269-28328685(MSTRG.12760.9)	9416	585	0.4931	-0.193093139466	0.218940620775716
1000::CHR17:28335761-28346979(MSTRG.12760.14)	11218	474	0.9223	0.237418816514	0.814494994956084
1000::CHR17:28357708-28365970(MSTRG.12763.7)	8262	501	0.5377	-0.0393211255848	0.257027289945287
1000::CHR17:28363856-28398163(MSTRG.12763.13)	34307	630	1.2156	0.475125949289	0.988018214979028
1000::CHR17:28364288-28371470(MSTRG.12765.2)	7182	501	0.5377	-0.0393211255848	0.268497454131894
1000::CHR17:28367284-28371470(MSTRG.12765.4)	4186	393	0.7767	0.074008491681	0.369426036298088
1000::CHR17:28395676-28406168(MSTRG.12768.2)	10492	411	0.7545	-0.054695348272	0.177029663365608
1000::CHR17:28798637-28861061(MSTRG.12772.1)	62424	459	0.6748	0.105647754514	0.0411378437693645
1000::CHR17:28853941-28858775(MSTRG.12772.2)	4834	429	0.5071	-0.0256790708224	0.154238438120128
1000::CHR17:28879339-28897653(MSTRG.12778.2)	18314	447	0.598	0.0757261445245	0.212356320727939
1000::CHR17:28879339-28897711(MSTRG.12778.3)	18372	447	0.598	0.0757261445245	0.211824881164672
1000::CHR17:29182458-29294115(MSTRG.12782.1)	111657	702	0.8525	0.129107644499	0.085117350993815
1000::CHR17:29190574-29294148(MSTRG.12782.2)	103574	702	0.8525	0.129107644499	0.126577605265855
1000::CHR17:29190574-29294115(MSTRG.12782.3)	103541	702	0.8525	0.129107644499	0.126777783535725
1000::CHR17:29202120-29202590(MSTRG.12784.1)	470	126	0.5387	-0.266317990643	0.00201786581249645
1000::CHR17:28603499-28645155(MSTRG.12787.21)	41656	471	0.5646	-0.112440105747	0.0271428264208727
1000::CHR17:28607964-28642047(MSTRG.12787.23)	34083	471	0.5646	-0.112440105747	0.0405475567956333
1000::CHR17:28467778-28468406(MSTRG.12788.1)	628	585	1.2633	0.327205101393	0.993453976271475
1000::CHR17:28905253-28951606(MSTRG.12798.2)	46353	408	0.641	0.0914785066961	0.045620630706944
1000::CHR17:29398243-29530868(MSTRG.12810.6)	132625	471	0.8054	-0.289204029354	0.0001492639840536
1000::CHR17:29522288-29551903(MSTRG.12810.8)	29615	519	0.517	-0.291049898118	0.0258356499362064
1000::CHR17:29522288-29551878(MSTRG.12810.9)	29590	519	0.517	-0.291049898118	0.0258701724414838
